ID,best_alpha,best_l1,df_shape,feature 1,feature 2,feature names,feature nr,meodel_complexity,method,random_state,real_test_mae,real_test_mse,real_train_mae,real_train_mse,test_mae,test_mse,train_mae,train_mse
277,0.1,,"(1652, 6)",Gr Liv Area,,Gr Liv Area,1,1,lassoCV,3,41166.28813559322,3797007085.0435834,41464.75968523003,4122174891.799637,0.21696037893739198,0.08698971747849504,0.2241805497892973,0.09163997055126638
278,0.1,0.01,"(1652, 6)",Gr Liv Area,,Gr Liv Area,1,1,elasticCV,3,39791.59079903147,3169114186.3365617,39538.841404358354,3600599502.317191,0.2145495801229637,0.07919958553050208,0.21415033824402896,0.08221953210489027
279,,,"(1652, 1)",Bsmt Full Bath,,Bsmt Full Bath,1,1,lr,3,53995.79176755448,5665283811.578692,55701.176755447945,6301458688.530267,0.2936334131071033,0.13807614484069172,0.31000912854433094,0.15619600527995114
280,,,"(1652, 1)",Bsmt Full Bath,,Bsmt Full Bath,1,1,huber,3,53917.79176755448,5834723442.348668,55570.78026634383,6428576425.262107,0.29341491655133095,0.14041106708670562,0.3093605293387305,0.15691541965975608
281,,,"(1652, 1)",Bsmt Full Bath,,Bsmt Full Bath,1,1,lr_sgd,3,54008.799031477,5670237285.409201,55722.32627118644,6311518389.923123,0.2936563320199826,0.1379163110278281,0.3101104837630462,0.15623282163297061
282,12.742749857031335,,"(1652, 1)",Bsmt Full Bath,,Bsmt Full Bath,1,1,ridgeCV,3,53991.02421307506,5667957639.871671,55693.71610169492,6302931029.333535,0.2936166107472954,0.13812411095963284,0.30997224576814236,0.15619674506775433
283,0.1,,"(1652, 1)",Bsmt Full Bath,,Bsmt Full Bath,1,1,lassoCV,3,55060.418886198546,6288689848.176756,56500.5799031477,6749221811.66707,0.30058188697137816,0.15402633722764364,0.3150453276183992,0.16619600527995113
284,0.1,0.01,"(1652, 1)",Bsmt Full Bath,,Bsmt Full Bath,1,1,elasticCV,3,53949.15254237288,5703549321.690073,55628.33716707022,6323698559.596247,0.2934960560581726,0.13880879798940374,0.30965616463103224,0.15631771298486705
285,,,"(1652, 1)",Bsmt Half Bath,,Bsmt Half Bath,1,1,lr,3,55462.903147699755,6401118637.784504,56797.44552058112,6838842864.410412,0.302992288404753,0.1573759892604273,0.3168264366617757,0.16881973019298682
286,,,"(1652, 1)",Bsmt Half Bath,,Bsmt Half Bath,1,1,huber,3,55402.619854721546,6506033643.3510895,56687.51089588377,6936350603.952785,0.30261995536392605,0.15817723110851872,0.31615825678612874,0.16919489422177364
287,,,"(1652, 1)",Bsmt Half Bath,,Bsmt Half Bath,1,1,lr_sgd,3,55438.11380145278,6423789560.966102,56759.542978208236,6859731588.616828,0.30284211131164207,0.15749732904679514,0.3165976035006021,0.1688395460477414
288,10000.0,,"(1652, 1)",Bsmt Half Bath,,Bsmt Half Bath,1,1,ridgeCV,3,55475.213075060536,6403495997.01937,56804.5284503632,6839461116.058717,0.3030665503953218,0.157441655255134,0.31686909139436037,0.16882160569231944
289,10000.0,,"(1652, 1)",Bsmt Half Bath,,Bsmt Half Bath,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
290,10000.0,0.01,"(1652, 1)",Bsmt Half Bath,,Bsmt Half Bath,1,1,elasticCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
291,,,"(1652, 1)",Full Bath,,Full Bath,1,1,lr,3,46172.99031476997,4906666482.782083,44909.446731234864,4830676970.702179,0.24291945652261862,0.11185872889291412,0.24432875196585757,0.11266690911390169
292,,,"(1652, 1)",Full Bath,,Full Bath,1,1,huber,3,45918.1210653753,4897501944.406779,44855.02300242131,4850983061.093221,0.24185624962101804,0.11167824028538631,0.24411504270482168,0.11276326683728845
293,,,"(1652, 1)",Full Bath,,Full Bath,1,1,lr_sgd,3,46051.181598062954,4918423294.121065,44881.893462469736,4850934807.236077,0.2424617794299794,0.11192517408946367,0.24422758282967932,0.11269246253229144
294,3.79269019073225,,"(1652, 1)",Full Bath,,Full Bath,1,1,ridgeCV,3,46157.334140435836,4905795374.656175,44905.48002421307,4831487146.572034,0.2428500528555993,0.11184280795067558,0.24431127613925305,0.11266720374194947
295,0.1,,"(1652, 1)",Full Bath,,Full Bath,1,1,lassoCV,3,46426.83777239709,5132663376.566586,46402.09866828087,5308253202.401332,0.24765161621302276,0.11825321189871577,0.25408672635275126,0.12266690911390168
296,0.1,0.01,"(1652, 1)",Full Bath,,Full Bath,1,1,elasticCV,3,45701.38983050847,4891790119.002421,44857.243946731236,4881159427.747579,0.24109576373576663,0.11165915581628943,0.24424467421574872,0.1131622713972536
297,,,"(1652, 1)",Half Bath,,Half Bath,1,1,lr,3,53245.414043583536,5901692700.736077,53854.30992736077,6316504295.801453,0.2893428273207671,0.1449227462544475,0.2985752176109488,0.15388219018352334
298,,,"(1652, 1)",Half Bath,,Half Bath,1,1,huber,3,53111.19370460048,6050100995.924939,53541.57748184019,6449795569.117434,0.2886278081535699,0.14640855520374743,0.296682319918828,0.15453436516665603
299,,,"(1652, 1)",Half Bath,,Half Bath,1,1,lr_sgd,3,53216.49152542373,5917148796.883778,53809.39891041162,6330348738.356538,0.2891854357780348,0.14501619936770516,0.29831280994446524,0.1538907845818217
300,12.742749857031335,,"(1652, 1)",Half Bath,,Half Bath,1,1,ridgeCV,3,53239.21065375303,5902077587.719129,53852.99455205811,6317151895.21247,0.2893186017036648,0.1449017212988358,0.2985848891209612,0.15388306554042308
301,0.1,,"(1652, 1)",Half Bath,,Half Bath,1,1,lassoCV,3,54637.29055690073,6251986978.404358,55798.87348668281,6685116713.550242,0.2980561351579817,0.15288342035047522,0.31083911841528444,0.16388219018352337
302,0.1,0.01,"(1652, 1)",Half Bath,,Half Bath,1,1,elasticCV,3,53181.59322033898,5911160076.658596,53848.913438256655,6329126893.996973,0.2891117254109762,0.14478979832507624,0.2987550072381135,0.15402429079140592
303,,,"(1652, 1)",Bedroom AbvGr,,Bedroom AbvGr,1,1,lr,3,55456.256658595645,6299499908.01937,56104.532082324455,6734308489.871065,0.3028568109044118,0.15463595136560385,0.31242519892458354,0.1640866089886408
304,,,"(1652, 1)",Bedroom AbvGr,,Bedroom AbvGr,1,1,huber,3,55330.1985472155,6438357178.232446,55988.63438256658,6857134089.306295,0.3021639052863645,0.15606837888297528,0.31171025708446753,0.16462211626878065
305,,,"(1652, 1)",Bedroom AbvGr,,Bedroom AbvGr,1,1,lr_sgd,3,55403.63438256658,6322349367.455206,56074.87530266344,6754187039.939467,0.30255750925894354,0.15476156834806537,0.3122518898215835,0.16410523959017928
306,42.81332398719391,,"(1652, 1)",Bedroom AbvGr,,Bedroom AbvGr,1,1,ridgeCV,3,55441.859564164646,6299181641.709443,56105.539951573846,6733969633.324455,0.30277588324303756,0.15459202352298967,0.31243941539495385,0.16408963099492113
307,10000.0,,"(1652, 1)",Bedroom AbvGr,,Bedroom AbvGr,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
308,0.1,0.01,"(1652, 1)",Bedroom AbvGr,,Bedroom AbvGr,1,1,elasticCV,3,55397.53510895884,6299221182.305085,56117.405569007264,6733969980.202179,0.30252586389438163,0.15449399387552867,0.31254169016465044,0.16413714701821264
309,,,"(1652, 1)",Kitchen AbvGr,,Kitchen AbvGr,1,1,lr,3,55190.898305084746,6330568429.033898,56233.20641646489,6730076515.920702,0.3012602886134223,0.15575731693354342,0.3130963286154323,0.1655556045498092
310,,,"(1652, 1)",Kitchen AbvGr,,Kitchen AbvGr,1,1,huber,3,55147.06537530266,6436073928.561744,56156.052663438255,6824535487.164043,0.3009878887285847,0.15659971527672986,0.3126320038730635,0.16586721389381523
311,,,"(1652, 1)",Kitchen AbvGr,,Kitchen AbvGr,1,1,lr_sgd,3,55183.79661016949,6355203246.024213,56215.191888619855,6750909625.604722,0.30123454049119996,0.15596425843662814,0.31299787666235174,0.16557539234199345
312,23.357214690901213,,"(1652, 1)",Kitchen AbvGr,,Kitchen AbvGr,1,1,ridgeCV,3,55186.699757869246,6330819564.559322,56230.4588377724,6730645972.355932,0.30122912420053133,0.1557407634567614,0.31307734301485957,0.16555623948996434
313,10000.0,,"(1652, 1)",Kitchen AbvGr,,Kitchen AbvGr,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
314,0.1,0.01,"(1652, 1)",Kitchen AbvGr,,Kitchen AbvGr,1,1,elasticCV,3,55158.83050847457,6332849908.3704605,56214.47578692494,6734903657.078692,0.3010241095762752,0.15565998682726187,0.3129688631348541,0.16559231035153263
315,,,"(1652, 5)",Kitchen Qual,,Kitchen Qual,1,1,lr,3,40886.76271186441,3296239069.9007263,40650.164043583536,3435641701.871065,0.22489702547687215,0.08758853701681296,0.22872311017961103,0.09210384335362139
316,,,"(1652, 5)",Kitchen Qual,,Kitchen Qual,1,1,huber,3,40691.12590799032,3271482143.024213,40486.90435835351,3373171425.024213,0.22292678485500386,0.08734361457141358,0.22770078459205445,0.09274697907614587
317,,,"(1652, 5)",Kitchen Qual,,Kitchen Qual,1,1,lr_sgd,3,40858.9612590799,3297455023.503632,40684.88196125908,3449231434.177361,0.22458169233569453,0.08740178395547626,0.2287587787817992,0.09212045020332431
318,3.79269019073225,,"(1652, 5)",Kitchen Qual,,Kitchen Qual,1,1,ridgeCV,3,40892.62953995157,3295774581.656174,40686.02784503632,3446787714.0012107,0.22485028659385414,0.08748263902777507,0.22880714019919965,0.0921133631955626
319,0.1,,"(1652, 5)",Kitchen Qual,,Kitchen Qual,1,1,lassoCV,3,47774.35593220339,5037453620.932203,48308.946731234864,5458624791.921308,0.25695155950390386,0.11949954342420578,0.2657044999843166,0.12873193033973246
320,0.1,0.01,"(1652, 5)",Kitchen Qual,,Kitchen Qual,1,1,elasticCV,3,42533.48426150121,3780709747.227603,43166.67191283293,4137186136.996368,0.22978769380435277,0.09166320511027914,0.2375763835365617,0.09865155083459187
321,,,"(1652, 1)",TotRms AbvGrd,,TotRms AbvGrd,1,1,lr,3,49401.42372881356,5022519076.682809,49495.76755447942,5393080511.877724,0.2648257562618747,0.1236862811366956,0.2721600105074173,0.13041838586703033
322,,,"(1652, 1)",TotRms AbvGrd,,TotRms AbvGrd,1,1,huber,3,49513.53268765133,5058128304.995157,49433.511501210654,5418250220.982446,0.2649230501711327,0.12486621335712378,0.27137838908422823,0.1308708314462475
323,,,"(1652, 1)",TotRms AbvGrd,,TotRms AbvGrd,1,1,lr_sgd,3,49408.89104116223,5035533857.510896,49528.470338983054,5406937323.8734865,0.26494731841090313,0.12365891991917957,0.27241327341005844,0.13045408708081888
324,6.951927961775605,,"(1652, 1)",TotRms AbvGrd,,TotRms AbvGrd,1,1,ridgeCV,3,49401.67312348668,5022099306.811138,49499.81416464891,5393070206.283898,0.26484548989164597,0.12365915118699733,0.2721987272533318,0.13041906026794095
325,0.1,,"(1652, 1)",TotRms AbvGrd,,TotRms AbvGrd,1,1,lassoCV,3,50967.702179176755,5418148323.803874,51798.361985472155,5830311154.324455,0.2756395329647404,0.13081861718072393,0.2866402233180161,0.14041838586703034
326,0.1,0.01,"(1652, 1)",TotRms AbvGrd,,TotRms AbvGrd,1,1,elasticCV,3,49486.53510895884,5030479283.939467,49659.021791767555,5410065421.42615,0.26563299999866286,0.12341957568938236,0.2734051970313719,0.13076297774563841
327,,,"(1652, 8)",Functional,,Functional,1,1,lr,3,54499.65617433414,6182611648.208233,56103.53147699758,6691125888.700969,0.29684253152601225,0.14917123091502818,0.3111019188115088,0.16038586263283022
328,,,"(1652, 8)",Functional,,Functional,1,1,huber,3,54569.44552058112,6325671684.108959,56010.00484261501,6802964226.320824,0.2973990018291194,0.151096111817729,0.3105294095638542,0.16086593613480507
329,,,"(1652, 8)",Functional,,Functional,1,1,lr_sgd,3,54526.622276029055,6153611223.552058,56173.23426150121,6675540715.389225,0.29690935818986414,0.14869231481722858,0.3116072225753627,0.16050761198363042
330,263.6650898730358,,"(1652, 8)",Functional,,Functional,1,1,ridgeCV,3,54508.29539951574,6191190604.479419,56104.52118644068,6695774359.354116,0.2968741858298565,0.14922972988073224,0.3113204199008848,0.16049667196649062
331,10000.0,,"(1652, 8)",Functional,,Functional,1,1,lassoCV,3,55477.24213075061,6403924883.615012,56805.70460048426,6839594361.572639,0.30307881847616375,0.15745284987179442,0.31687635308722,0.16882227654162618
332,0.18329807108324356,0.01,"(1652, 8)",Functional,,Functional,1,1,elasticCV,3,54518.0,6197187274.455206,56102.743946731236,6699061094.932809,0.2969182313964396,0.14934072318693634,0.31138633732874754,0.160597129218629
333,,,"(1652, 1)",Fireplaces,,Fireplaces,1,1,lr,3,45958.61016949153,4535557335.753027,50160.03571428572,5338405241.438862,0.24578484233542688,0.1074043494962255,0.27369393476353865,0.1265232618178177
334,,,"(1652, 1)",Fireplaces,,Fireplaces,1,1,huber,3,45930.653753026636,4605532880.576271,50004.08958837773,5375238895.311138,0.2457995466400356,0.10835070584192179,0.27332594660553533,0.1267270989345336
335,,,"(1652, 1)",Fireplaces,,Fireplaces,1,1,lr_sgd,3,45974.573849878936,4532913302.888619,50212.01755447942,5343307909.039347,0.24576511981885085,0.1072659915161888,0.27382835562738755,0.12653881375818687
336,6.951927961775605,,"(1652, 1)",Fireplaces,,Fireplaces,1,1,ridgeCV,3,45956.740920096854,4537411003.191283,50147.44430992736,5338349642.940678,0.24579423443927945,0.10744532007560571,0.273660992773196,0.12652400462000643
337,0.1,,"(1652, 1)",Fireplaces,,Fireplaces,1,1,lassoCV,3,48368.80629539952,5140837213.256659,51165.80750605327,5738659751.0980625,0.2606677662666273,0.12163645253061435,0.2825178881116068,0.1365232618178176
338,0.1,0.01,"(1652, 1)",Fireplaces,,Fireplaces,1,1,elasticCV,3,46025.63196125908,4594033989.394673,49991.94915254237,5354196275.943099,0.2464801672050881,0.1086735049645636,0.27348181859211257,0.1269010515011881
339,,,"(1652, 6)",Fireplace Qu,,Fireplace Qu,1,1,lr,3,43547.140435835354,3865605251.276029,47008.91707021792,4622208545.697942,0.23434197264705187,0.09752679689367394,0.25934494491255383,0.11364957953042922
340,,,"(1652, 6)",Fireplace Qu,,Fireplace Qu,1,1,huber,3,43433.40435835351,3879537912.116223,46945.07929782083,4628544394.696732,0.2337131462270309,0.09773734967937456,0.2589195789495154,0.11377950373761268
341,,,"(1652, 6)",Fireplace Qu,,Fireplace Qu,1,1,lr_sgd,3,44843.60290556901,4195607568.2033896,47576.52118644068,4818988534.880751,0.2392794031396856,0.10141095017345625,0.26157812577955425,0.11569993560906434
342,0.6158482110660264,,"(1652, 6)",Fireplace Qu,,Fireplace Qu,1,1,ridgeCV,3,43555.866828087164,3868342129.915254,47006.810532687654,4624229544.432809,0.234368567604704,0.09753878847134924,0.25933673528544515,0.11365116732704074
343,0.1,,"(1652, 6)",Fireplace Qu,,Fireplace Qu,1,1,lassoCV,3,48027.84503631961,5102800001.099274,50228.00786924939,5653602589.228209,0.2578065302881923,0.119197820981553,0.2767795672529417,0.13233536177135374
344,0.1,0.01,"(1652, 6)",Fireplace Qu,,Fireplace Qu,1,1,elasticCV,3,45638.0411622276,4467097871.208233,47905.356537530264,4994605955.700363,0.24306336572418907,0.10554109687553198,0.26303756943291484,0.11807923352000974
345,,,"(1652, 6)",Garage Type,,Garage Type,1,1,lr,3,49860.334140435836,5328629755.941889,49568.87651331719,5685358959.601695,0.2673906926020281,0.12637222768544257,0.27158441042632253,0.13611426059626222
346,,,"(1652, 6)",Garage Type,,Garage Type,1,1,huber,3,49759.22760290557,5342621656.733656,49527.76271186441,5701335321.610169,0.2667693198064066,0.12643065722688676,0.27128838376585684,0.13620348704083984
347,,,"(1652, 6)",Garage Type,,Garage Type,1,1,lr_sgd,3,49880.11622276029,5332844196.886199,49593.92736077482,5692059736.423729,0.2675710328487133,0.126292789113336,0.2717979705377829,0.13617488464926433
348,23.357214690901213,,"(1652, 6)",Garage Type,,Garage Type,1,1,ridgeCV,3,49826.37530266344,5330963955.600484,49565.83474576271,5690341044.3480625,0.26717124114406215,0.12629190723715006,0.2715678584515545,0.13613379414001162
349,0.1,,"(1652, 6)",Garage Type,,Garage Type,1,1,lassoCV,3,51907.9612590799,5898029173.273608,53004.331113801454,6328282187.76937,0.28088700819497964,0.14036799430833485,0.29320799360856387,0.1520384399606376
350,0.1,0.01,"(1652, 6)",Garage Type,,Garage Type,1,1,elasticCV,3,49691.36561743342,5356087700.595642,49574.23668280872,5719978918.065981,0.26629125398716263,0.12641905915011478,0.2716099862844359,0.13636809860950377
351,,,"(1652, 1)",Garage Yr Blt,,Garage Yr Blt,1,1,lr,3,45645.08958837773,4351181775.230024,46127.553268765136,4865875092.236077,0.24730148716794342,0.10490104752806,0.2555455246479234,0.11859015707158932
352,,,"(1652, 1)",Garage Yr Blt,,Garage Yr Blt,1,1,huber,3,45742.30992736077,4454362253.249394,46165.004237288136,4956347567.477603,0.24734522900984993,0.10566041865088212,0.25505650300460114,0.11882612858289782
353,,,"(1652, 1)",Garage Yr Blt,,Garage Yr Blt,1,1,lr_sgd,3,45592.97094430993,4343658351.600484,46117.66949152543,4860574684.363196,0.2472022322900555,0.10482680237806709,0.25583061630824555,0.1186441200572039
354,3.79269019073225,,"(1652, 1)",Garage Yr Blt,,Garage Yr Blt,1,1,ridgeCV,3,45648.60774818402,4353620008.094431,46127.769370460046,4867954529.764528,0.24730366994343225,0.10491724513829645,0.25552031391131547,0.11859042062237665
355,0.1,,"(1652, 1)",Garage Yr Blt,,Garage Yr Blt,1,1,lassoCV,3,47736.7215496368,5021539039.830508,48315.90617433414,5479583310.618039,0.25699189222804425,0.1170844221011853,0.26582571254336324,0.12859015707158938
356,0.1,0.01,"(1652, 1)",Garage Yr Blt,,Garage Yr Blt,1,1,elasticCV,3,45857.6004842615,4460067448.244552,46236.787530266345,4960483628.32385,0.2478916328090237,0.10596094073100636,0.25520622402030835,0.1190353477932364
357,,,"(1652, 4)",Garage Finish,,Garage Finish,1,1,lr,3,47230.857142857145,4396033893.191283,45136.77300242131,4645985377.739104,0.25108152796503735,0.1042049596821233,0.2451978461517218,0.10664564907553165
358,,,"(1652, 4)",Garage Finish,,Garage Finish,1,1,huber,3,46983.5593220339,4449978612.731235,45072.40738498789,4720528521.857748,0.24997084598433747,0.10406653363397554,0.24491943160910684,0.10689246516871116
359,,,"(1652, 4)",Garage Finish,,Garage Finish,1,1,lr_sgd,3,47233.539951573846,4397622702.043584,45151.03026634383,4651165409.276029,0.2510695838367353,0.10410081520449391,0.24531100805414466,0.10669010434148087
360,2.0691380811147893,,"(1652, 4)",Garage Finish,,Garage Finish,1,1,ridgeCV,3,47225.70944309927,4396855519.428572,45132.85230024213,4647504546.340194,0.2510645516210617,0.10419364689759959,0.2451812315178412,0.10664602112826882
361,0.1,,"(1652, 4)",Garage Finish,,Garage Finish,1,1,lassoCV,3,49722.200968523,5398273567.130751,49871.65920096853,5805188784.908596,0.2683232812506588,0.12675848747727317,0.274968064919494,0.1356945663586067
362,0.1,0.01,"(1652, 4)",Garage Finish,,Garage Finish,1,1,elasticCV,3,47183.89588377724,4511607048.733656,45242.24031476997,4805593112.833535,0.2514296437071027,0.10501678819256513,0.24596604028991417,0.1083243900195545
363,,,"(1652, 1)",Garage Cars,,Garage Cars,1,1,lr,3,39851.04842615012,3422584434.2251816,40911.10774818402,3789498897.7469735,0.21418525805481292,0.08364528908508641,0.22447271720168255,0.09232177823949106
364,,,"(1652, 1)",Garage Cars,,Garage Cars,1,1,huber,3,39829.04600484262,3403699633.9322033,40911.63498789346,3766906208.446126,0.21406617623994192,0.08369446581610925,0.224484171059735,0.09236627107378091
365,,,"(1652, 1)",Garage Cars,,Garage Cars,1,1,lr_sgd,3,39893.37046004843,3440941692.818402,40932.6882566586,3814184982.0696125,0.21429323758910498,0.08365715555082907,0.22450215106214166,0.09234302871610735
366,2.0691380811147893,,"(1652, 1)",Garage Cars,,Garage Cars,1,1,ridgeCV,3,39853.23244552058,3423328797.731235,40912.61138014528,3790851616.571429,0.214178666472209,0.08364431958512736,0.22446920690591438,0.09232189795099702
367,0.1,,"(1652, 1)",Garage Cars,,Garage Cars,1,1,lassoCV,3,42913.799031477,4016012145.4794188,43679.53510895884,4470207398.99879,0.22882006578243594,0.09309281163608657,0.23816913264542333,0.10232177823949105
